publisher,title,summary,pubdate,link,thumblink
Buzzfeed,"This Artist Photoshops Celebs Next To Their Younger Selves, Thus Defying Time As We Know It",Yup...I'm emotional.View Entire Post &rsaquo;,"Fri, 09 Aug 2019 14:25:58 -0400",https://www.buzzfeed.com/sydrobinson1/celebs-photoshopped-next-to-their-younger-selves,https://img.buzzfeed.com/buzzfeed-static/static/2019-08/8/17/tmp/fa61f06365f4/tmp-name-2-3625-1565286499-0_dblbig.jpg
Buzzfeed,"Ben Schwartz Was Only Supposed To Be In One Scene In ""Parks & Rec""",Could you imagineParks &amp; Recwithout Jean-Ralphio Saperstein?!View Entire Post &rsaquo;,"Thu, 08 Aug 2019 23:39:32 -0400",https://www.buzzfeed.com/christianzamora/ben-schwartz-and-bobby-moynihan-told-us-all-about-their,https://img.buzzfeed.com/buzzfeed-static/static/2019-08/8/23/campaign_images/b81e6c212778/ben-schwartz-was-only-supposed-to-be-in-one-scene-2-517-1565307567-0_dblbig.jpg
Buzzfeed,"Actor Danny Trejo Saved A Child From An Overturned Car, And Today We Praise His Name","Yes, I'm crying.View Entire Post &rsaquo;","Fri, 09 Aug 2019 05:25:58 -0400",https://www.buzzfeed.com/terrycarter/danny-trejo-saves-child-trapped-overturned-car-wreck,https://img.buzzfeed.com/buzzfeed-static/static/2019-08/8/16/tmp/89a385317f41/tmp-name-2-1250-1565281114-0_dblbig.jpg
Buzzfeed,"Here's What The ""90210"" Characters Are Up To Now",The show included three tributes to Luke Perry and dramatic updates on all of the cast's fictional lives.View Entire Post &rsaquo;,"Thu, 08 Aug 2019 22:25:50 -0400",https://www.buzzfeed.com/whitneyjefferson/beverly-hills-90210-characters-now,https://img.buzzfeed.com/buzzfeed-static/static/2019-08/8/21/campaign_images/cfcf91ec595f/heres-what-the-90210-characters-are-up-to-now-2-334-1565301131-1_dblbig.jpg
Buzzfeed,Bella Thorne Is Feuding With Ex-Boyfriend Mod Sun After Making Up With Ex-Girlfriend Tana Mongeau And It's All Very Confusing,Things got messy very quickly.View Entire Post &rsaquo;,"Thu, 08 Aug 2019 18:01:27 -0400",https://www.buzzfeed.com/benhenry/bella-thorne-tana-mongeau-mod-sun-twitter-beef,https://img.buzzfeed.com/buzzfeed-static/static/2019-08/8/18/campaign_images/6347795d579b/bella-thorne-is-feuding-with-ex-boyfriend-mod-sun-2-3708-1565287282-0_dblbig.jpg
Buzzfeed,Taylor Swift Finally Opened Up About The Kim Kardashian And Kanye West Feud And It's Intense,This might just be her most personal interview yet.View Entire Post &rsaquo;,"Fri, 09 Aug 2019 08:25:39 -0400",https://www.buzzfeed.com/elliewoodward/taylor-swift-new-vogue-interview-kimye-sexism-lyrics-lover,https://img.buzzfeed.com/buzzfeed-static/static/2019-08/9/8/campaign_images/f6e087c7aa6d/taylor-swift-finally-opened-up-about-the-kim-kard-2-1596-1565339134-0_dblbig.jpg
Buzzfeed,Tom Holland's Dad Wrote A Book About How He's More Famous Than Him And People Are Calling Him Bitter,"""Tom Holland's dad wrote a bitter ass book about his son getting more famous than him.""View Entire Post &rsaquo;","Fri, 09 Aug 2019 14:25:43 -0400",https://www.buzzfeed.com/benhenry/tom-holland-dad-dominic-holland-book-eclipsed,https://img.buzzfeed.com/buzzfeed-static/static/2019-08/8/16/campaign_images/3a44a4fad2b2/tom-hollands-dad-wrote-a-book-about-how-hes-more--2-3463-1565283402-0_dblbig.jpg
Buzzfeed,Cole Sprouse And Lili Reinhart Finally Had Their Say On Those Split Rumours,"""I don't care. That's the nature of our industry.""View Entire Post &rsaquo;","Thu, 08 Aug 2019 18:26:22 -0400",https://www.buzzfeed.com/elliewoodward/cole-sprouse-lili-reinhart-commented-on-split-rumours,https://img.buzzfeed.com/buzzfeed-static/static/2019-08/8/15/campaign_images/2e69a6eabae0/cole-sprouse-and-lili-reinhart-finally-had-their--2-3144-1565277211-0_dblbig.jpg
Buzzfeed,21 WTF Facts About Your Fave Musicians That Are Actually 100% True,"hOLY shIT!!! —you, after reading this post.View Entire Post &rsaquo;","Fri, 09 Aug 2019 02:25:45 -0400",https://www.buzzfeed.com/ishabassi/shocking-musician-facts-that-are-true,https://img.buzzfeed.com/buzzfeed-static/static/2019-08/8/15/campaign_images/944dc1cf8451/21-wtf-facts-about-your-fave-musicians-that-are-a-2-3180-1565277111-0_dblbig.jpg
Buzzfeed,See How Long You'll Stay Married To A Celebrity With This Simulation,"In sickness and in health, 'til we part in, like, 20 minutes.View Entire Post &rsaquo;","Fri, 09 Aug 2019 13:26:33 -0400",https://www.buzzfeed.com/audreyworboys/how-short-will-your-celebrity-marriage-be,https://img.buzzfeed.com/buzzfeed-static/static/2019-08/6/18/tmp/37d8e52c2ed4/tmp-name-2-124-1565115280-0_dblbig.jpg
Buzzfeed,"Jennifer Aniston Opened Up About How Much She Misses ""Friends,"" And Frankly, SAAAAAAAME","""I started to find my confidence when I was onFriends, for sure.""View Entire Post &rsaquo;","Thu, 08 Aug 2019 00:42:47 -0400",https://www.buzzfeed.com/stephenlaconte/jennifer-aniston-misses-friends-90s-interview-reunion,https://img.buzzfeed.com/buzzfeed-static/static/2019-08/7/23/tmp/d9b030f39092/tmp-name-2-1066-1565218833-0_dblbig.jpg
